gene_symbol,half_life_hours
LAMB3,13.15
LAMC1,23.303
LAMC2,12.576
LAMC3,19.549
LAMP1,44.812
LAMP2,31.25
LAMP3,9.546
LAMTOR1,14.212
LAMTOR2,26.699
LAMTOR3,7.24
LAMTOR4,31.601
LAMTOR5,17.166
LANCL1,21.16
LANCL2,5.669
LANCL3,3.0
LAP3,23.469
LAPTM4A,26.322
LAPTM4B,54.457
LAPTM5,32.282
LARGE1,2.132
LARGE2,14.474
LARP1,6.286
LARP1B,4.694
LARP4,5.212
LARP4B,2.489
LARP6,5.193
LARP7,7.189
LARS1,18.676
LARS2,7.126
LAS1L,28.434
LASP1,9.941
LAT,8.561
LAT2,7.266
LATS1,1.648
LATS2,0.856
LAX1,1.395
LAYN,5.539
LBHD1,5.09
LBR,11.559
LBX2,3.806
LCA5,1.322
LCA5L,2.63
LCAT,6.536
LCE2A,2.052
LCK,9.435
LCLAT1,3.377
LCMT1,11.384
LCMT2,0.427
LCN6,7.305
LCOR,1.97
LCORL,4.34
LCP1,37.024
LCP2,3.49
LDAF1,7.713
LDAH,6.23
LDB1,4.778
LDB3,1.228
LDHA,26.349
LDHAL6B,6.825
LDHB,42.984
LDHD,5.577
LDLRAD3,6.61
LDLRAD4,2.121
LDLRAP1,5.209
LDOC1,15.636
LEF1,3.882
LEFTY1,0.848
LEFTY2,2.293
LEMD2,5.504
LEMD3,1.049
LENEP,3.052
LENG1,1.15
LENG8,15.391
LENG9,1.337
LEO1,2.576
LEPR,29.854
LEPROT,8.799
LEPROTL1,7.094
LETM1,7.366
LETM2,2.369
LETMD1,16.267
LFNG,2.33
LGALS1,85.476
LGALS3,18.245
LGALS3BP,24.343
LGALS4,3.432
LGALS8,5.727
LGALS9,4.613
LGALSL,2.557
LGI2,9.741
LGMN,34.978
LGR4,2.691
LGR5,3.349
LHFPL2,0.918
LHFPL4,6.702
LHPP,16.941
LHX1,1.798
LHX3,5.82
LHX4,1.524
LHX6,2.135
LHX9,2.27
LIAS,7.489
LIF,2.203
LIFR,5.163
LIG1,21.993
LIG3,7.762
LIG4,2.77
LILRB1,7.125
LILRB4,11.977
LIMA1,6.279
LIMCH1,6.785
LIMD1,3.647
LIMD2,11.004
LIME1,9.791
LIMK1,7.879
LIMK2,3.384
LIMS1,11.606
LIMS2,53.688
LIN28B,3.844
LIN37,2.368
LIN52,2.058
LIN54,1.501
LIN7A,5.544
LIN7B,2.271
LIN7C,6.261
LINGO1,4.249
LINGO4,8.741
LINS1,2.891
LIPA,28.261
LIPE,2.66
LIPG,2.531
LIPH,5.906
LIPT1,0.968
LIPT2,1.004
LIX1L,8.705
LLGL1,29.106
LLGL2,13.406
LLPH,3.742
LMAN1,21.032
LMAN2,48.9
LMAN2L,7.567
LMBR1L,4.103
LMBRD1,7.867
LMBRD2,7.366
LMCD1,3.142
LMF1,12.198
LMF2,31.956
LMNA,13.55
LMNB1,7.754
LMNB2,12.912
LMO1,3.35
LMO2,2.817
LMO3,2.894
LMO4,2.633
LMO7,5.774
LMOD1,2.777
LMTK2,1.817
LNP1,4.484
LNPEP,5.085
LNPK,8.725
LNX1,2.184
LNX2,1.215
LONP1,16.218
LONP2,7.617
LONRF1,1.666
LONRF2,4.027
LONRF3,2.22
LOX,12.254
LOXL1,7.642
LOXL2,17.166
LOXL3,6.855
LOXL4,7.679
LPAR1,1.786
LPAR2,5.899
LPAR3,2.167
LPAR5,1.015
LPCAT1,7.251
LPCAT2,14.35
LPCAT3,14.054
LPCAT4,7.929
LPGAT1,10.15
LPIN1,4.223
LPIN2,2.559
LPIN3,10.701
LPP,9.628
LPXN,8.367
LRBA,8.17
LRCH1,0.913
LRCH2,9.565
LRCH3,3.257
LRCH4,7.909
LRFN3,2.728
LRFN4,3.611
LRG1,3.755
LRGUK,5.501
LRIF1,1.37
LRIG1,2.752
LRIG2,1.15
LRIG3,0.472
LRP1,17.554
LRP10,17.028
LRP12,1.78
LRP1B,3.658
LRP2,5.628
LRP3,13.626
LRP4,6.885
LRP5,7.857
LRP6,2.626
LRP8,5.17
LRPAP1,32.216
LRPPRC,9.584
LRR1,3.493
LRRC1,3.284
LRRC14,2.985
LRRC17,4.532
LRRC20,5.511
LRRC23,20.925
LRRC24,6.53
LRRC25,6.996
LRRC27,6.156
LRRC28,11.077
LRRC3,2.072
LRRC34,8.399
LRRC37A2,1.787
LRRC37A3,3.357
LRRC37B,2.114
LRRC39,4.951
LRRC4,1.879
LRRC40,15.699
LRRC41,7.797
LRRC42,3.169
LRRC45,16.55
LRRC46,8.448
LRRC47,3.886
LRRC49,5.221
LRRC4B,3.219
LRRC51,16.5
LRRC56,9.906
LRRC57,6.602
LRRC58,4.971
LRRC59,11.043
LRRC61,3.294
LRRC69,8.18
LRRC7,7.531
LRRC75A,4.585
LRRC75B,3.099
LRRC8A,2.709
LRRC8B,1.682
LRRC8C,1.643
LRRC8D,2.336
LRRC8E,1.103
LRRCC1,11.731
LRRFIP1,8.481
LRRFIP2,6.415
LRRK1,2.263
LRRK2,4.53
LRRN1,6.116
LRRN2,2.756
LRRN4,4.965
LRSAM1,8.817
LRWD1,9.229
LSG1,5.156
LSM1,5.633
LSM10,6.363
LSM11,1.486
LSM12,3.958
LSM14A,8.433
LSM14B,4.619
LSM2,9.56
LSM3,23.185
LSM4,61.638
LSM5,38.325
LSM6,6.557
LSM7,24.492
LSM8,4.041
LSMEM1,3.193
LSP1,75.211
LSR,15.47
LSS,19.293
LST1,10.038
LTA,4.477
LTA4H,45.731
LTB4R,5.921
LTB4R2,6.123
LTBP1,11.808
LTBP2,15.282
LTBP3,20.989
LTBR,9.44
LTK,12.26
LTN1,4.836
LTO1,3.183
LTV1,2.276
LUC7L,3.779
LUC7L2,4.541
LUC7L3,4.261
LURAP1,1.777
LURAP1L,0.506
LUZP1,0.952
LXN,9.349
LY6E,57.878
LY6G5B,3.14
LY75,5.589
LY86,31.505
LY9,1.348
LYAR,4.225
LYG1,2.355
LYN,3.716
LYNX1,16.3
LYPD1,4.09
LYPD2,20.339
LYPD3,3.244
LYPD5,0.967
LYPD6,1.708
LYPD6B,5.116
LYPLA1,22.353
LYPLA2,13.612
LYPLAL1,9.236
LYRM1,19.889
LYRM2,3.618
LYRM7,10.837
LYSMD1,1.538
LYSMD2,2.787
LYSMD3,1.873
LYSMD4,2.614
LYST,5.097
LZIC,11.054
LZTFL1,11.677
LZTR1,10.965
LZTS1,1.007
LZTS2,3.151
LZTS3,9.687
M6PR,11.264
MAB21L1,0.451
MACC1,2.677
MACF1,4.658
MACIR,1.024
MACO1,2.492
MACROD1,20.339
MACROD2,5.883
MACROH2A1,33.518
MAD1L1,3.166
MAD2L1,10.876
MAD2L1BP,0.516
MAD2L2,26.004
MADCAM1,4.906
MADD,3.187
MAF,2.236
MAF1,8.77
MAFB,0.32
MAFF,1.951
MAFG,1.768
MAFK,2.281
MAGEA1,15.462
MAGEA12,6.398
MAGEA3,12.026
MAGEA6,6.418
MAGEA8,11.808
MAGEB2,16.5
MAGED1,33.825
MAGED2,55.125
MAGEE1,1.716
MAGEF1,2.071
MAGEH1,10.55
MAGI2,1.029
MAGI3,2.004
MAGOH,12.323
MAGOHB,17.554
MAGT1,20.092
MAIP1,4.043
MAK,3.647
MAK16,2.019
MAL,8.848
MAL2,14.198
MALL,5.625
MALSU1,3.072
MALT1,4.194
MAMDC4,13.217
MAML1,1.76
MAML2,0.852
MAML3,0.678
MAMLD1,2.882
MAMSTR,1.625
MAN1A1,7.404
MAN1A2,6.202
MAN1B1,19.078
MAN1C1,4.164
MAN2A1,5.117
MAN2A2,18.042
MAN2B1,48.702
MAN2B2,26.216
MAN2C1,15.213
MANBA,7.617
MANBAL,7.391
MANEA,5.645
MANEAL,5.533
MANF,7.569
MANSC1,5.463
MAOA,15.006
MAOB,26.917
MAP1A,4.666
MAP1B,5.81
MAP1LC3B,27.33
MAP1S,1.668
MAP2,10.491
MAP2K1,9.697
MAP2K2,24.22
MAP2K3,4.188
MAP2K4,2.724
MAP2K5,4.74
MAP2K6,7.768
MAP2K7,5.561
MAP3K10,10.369
MAP3K11,3.804
MAP3K12,6.657
MAP3K13,8.178
MAP3K14,0.565
MAP3K2,2.292
MAP3K20,3.037
MAP3K21,2.107
MAP3K3,2.889
MAP3K4,2.596
MAP3K5,2.077
MAP3K6,15.908
MAP3K7,5.466
MAP3K8,0.96
MAP3K9,1.134
MAP4,16.021
MAP4K1,35.804
MAP4K2,28.348
MAP4K3,2.231
MAP4K4,10.722
MAP4K5,4.433
MAP6D1,2.908
MAP7,7.496
MAP7D1,3.631
MAP7D2,14.652
MAP7D3,5.086
MAP9,6.079
MAPK1,9.203
MAPK11,15.136
MAPK12,13.481
MAPK13,10.544
MAPK14,2.95
MAPK15,21.182
MAPK1IP1L,3.803
MAPK3,36.8
MAPK4,3.486
MAPK6,3.945
MAPK7,1.363
MAPK8,6.973
MAPK8IP1,7.178
MAPK8IP2,13.849
MAPK8IP3,9.177
MAPK9,17.359
MAPKAP1,21.268
MAPKAPK2,5.907
MAPKAPK3,18.079
MAPKAPK5,4.446
MAPKBP1,4.058
MAPRE1,14.401
MAPRE2,9.278
MAPRE3,6.012
MAPT,7.335
MARCHF3,1.518
MARCHF5,3.938
MARCHF6,8.814
MARCHF7,2.189
MARCHF8,3.231
MARCHF9,3.877
MARCKS,4.137
MARCKSL1,15.556
MARCO,5.732
MARF1,4.575
MARK1,2.628
MARK2,1.961
MARK3,4.808
MARK4,5.652
MARS1,19.43
MARS2,0.533
MARVELD1,7.111
MARVELD2,2.885
MARVELD3,2.066
MAST1,5.24
MAST2,3.891
MAST4,1.39
MASTL,2.227
MAT2A,2.144
MAT2B,5.472
MATK,20.421
MATN1,4.308
MATN2,56.599
MATN3,18.695
MATR3,16.736
MAU2,3.069
MAVS,4.028
MAX,4.144
MAZ,14.104
MB21D2,0.521
MBD1,5.586
MBD2,5.946
MBD3,8.065
MBD4,2.02
MBD5,2.252
MBD6,6.877
MBIP,1.708
MBLAC1,3.801
MBLAC2,1.675
MBNL1,4.305
MBNL2,2.594
MBNL3,14.241
MBOAT1,3.662
MBOAT2,10.104
MBOAT7,27.525
MBP,0.999
MBTD1,3.099
MBTPS1,10.058
MBTPS2,7.063
MC1R,6.584
MCAM,9.791
MCAT,3.038
MCC,2.356
MCCC1,11.356
MCCC2,24.318
MCEE,6.348
MCF2L,4.95
MCF2L2,4.925
MCFD2,13.66
MCIDAS,1.85
MCL1,0.852
MCM10,2.559
MCM2,10.038
MCM3,8.725
MCM3AP,7.408
MCM4,10.099
MCM5,12.143
MCM6,11.264
MCM7,12.057
MCM8,10.068
MCM9,1.469
MCMBP,4.119
MCOLN1,14.005
MCOLN2,6.322
MCOLN3,17.733
MCPH1,0.954
MCRIP2,13.598
MCRS1,11.367
MCTS1,27.275
MCU,6.998
MCUB,18.771
MCUR1,16.753
MDC1,9.273
MDFI,4.505
MDFIC,5.19
MDH1,56.256
MDH1B,6.579
MDH2,60.769
MDK,20.968
MDM1,4.152
MDM2,1.828
MDM4,5.045
MDN1,4.009
MDP1,12.607
ME1,15.667
ME2,14.212
MEA1,21.16
MEAF6,9.751
MEAK7,4.107
MECOM,1.061
MECP2,4.925
MECR,10.668
MED1,3.063
MED10,6.028
MED11,4.296
MED12,9.584
MED12L,2.291
MED13,1.737
MED13L,2.182
MED14,9.002
MED15,4.587
MED17,0.643
MED18,0.607
MED19,2.823
MED20,4.87
MED21,3.704
MED22,4.015
MED23,3.619
MED24,16.366
MED25,17.483
MED26,0.306
MED27,4.469
MED29,6.572
MED30,3.818
MED31,2.259
MED4,4.574
MED6,3.166
MED7,1.243
MED8,3.066
MED9,0.642
MEF2A,3.503
MEF2B,4.236
MEF2C,2.529
MEF2D,1.67
MEFV,1.558
MEGF11,4.686
MEGF9,1.798
MEI1,3.928
MEIOC,3.917
MEIS1,0.721
MEIS2,1.244
MEIS3,16.873
MELK,6.082
MELTF,25.198
MEMO1,7.604
MEN1,8.925
MEOX2,6.61
MEPCE,0.934
MERTK,2.436
MESD,7.1
MESP1,2.779
MEST,25.096
MET,6.299
METAP1,6.733
METAP1D,5.597
METAP2,8.504
METRN,42.593
METRNL,1.82
METTL1,2.843
METTL13,3.06
METTL14,1.902
METTL15,4.697
METTL16,2.198
METTL17,14.809
METTL18,0.576
METTL21A,4.838
METTL22,4.813
METTL23,3.439
METTL25,3.807
METTL25B,6.382
METTL26,40.65
METTL2A,3.787
METTL2B,4.211
METTL3,7.335
METTL4,2.995
METTL5,9.643
METTL6,4.89
METTL7A,10.744
METTL7B,8.741
METTL8,6.053
METTL9,19.748
MEX3B,1.527
MFAP1,2.532
MFAP2,38.17
MFAP3,2.528
MFAP3L,1.718
MFF,14.533
MFGE8,54.568
MFHAS1,1.76
MFN1,5.648
MFN2,8.58
MFNG,6.931
MFRP,5.65
MFSD1,11.929
MFSD10,15.556
MFSD11,8.243
MFSD12,11.88
MFSD13A,10.411
MFSD14A,2.281
MFSD14B,7.531
MFSD2A,1.294
MFSD3,11.037
MFSD4A,4.037
MFSD4B,1.86
MFSD5,1.259
MFSD6,4.585
MFSD8,6.194
MFSD9,2.777
MGA,2.035
MGARP,12.36
MGAT1,3.672
MGAT2,1.224
MGAT3,2.336
MGAT4A,6.298
MGAT4B,30.778
MGAT5,2.766
MGAT5B,9.906
MGLL,4.206
MGME1,3.312
MGMT,16.993
MGRN1,7.715
MGST1,49.299
MIA2,4.518
MIA3,5.441
MIB1,7.129
MIB2,16.234
MICA,5.976
MICAL1,13.21
MICAL2,6.506
MICAL3,2.334
MICALL1,5.282
MICALL2,15.731
MICB,2.609
MICU1,18.208
MICU2,16.3
MID1,2.094
MID1IP1,1.042
MID2,2.837
MIDEAS,0.785
MIDN,1.092
MIEF1,1.824
MIEF2,0.927
MIEN1,20.63
MIER1,2.557
MIER3,0.891
MIF,119.255
MIF4GD,12.411
MIGA1,3.164
MIGA2,4.283
MIIP,9.521
MINDY1,5.141
MINDY2,5.756
MINDY3,5.686
MINDY4,2.194
MINK1,7.205
MINPP1,3.082
MIOS,1.941
MIOX,12.026
MIPEP,25.172
MIPOL1,4.726
MIS12,1.062
MIS18A,8.131
MIS18BP1,3.667
MITD1,6.871
MITF,1.789
MIXL1,1.346
MKI67,5.384
MKKS,15.313
MKLN1,4.725
MKNK1,8.539
MKNK2,4.281
MKRN1,4.324
MKRN2,3.096
MKRN3,1.486
MKS1,10.053
MKX,2.254
MLC1,6.37
MLEC,11.929
MLF2,23.044
MLH1,8.708
MLH3,3.419
MLKL,4.564
MLLT1,5.086
MLLT10,2.375
MLLT11,8.699
MLLT3,1.956
MLLT6,11.065
MLPH,6.346
MLST8,10.496
MLX,2.637
MLXIP,5.493
MLXIPL,12.633
MLYCD,2.867
MMAA,1.298
MMAB,14.734
MMACHC,3.182
MMADHC,7.679
MMD,4.718
MMGT1,5.352
MMP11,8.705
MMP14,13.359
MMP15,7.268
MMP16,6.61
MMP17,7.253
MMP2,30.966
MMP24,6.222
MMP25,9.512
MMP28,6.249
MMP7,73.4
MMP9,4.919
MMS19,8.743
MMS22L,3.57
MMUT,8.826
MN1,1.318
MNAT1,5.575
MND1,4.078
MNDA,11.6
MNS1,7.809
MNT,2.774
MNX1,1.581
MOAP1,2.046
MOB1A,6.122
MOB1B,4.141
MOB2,2.965
MOB3A,1.709
MOB3B,2.621
MOB3C,1.875
MOB4,3.704
MOCOS,8.133
MOCS2,22.489
MOCS3,0.477
MOGAT3,7.537
MOGS,4.628
MOK,24.269
MON1A,3.559
MON1B,3.093
MON2,5.28
MORC2,4.495
MORC3,1.115
MORC4,11.594
MORF4L1,16.584
MORF4L2,14.005
MORN1,3.703
MORN2,32.877
MORN3,28.929
MORN4,10.766
MOSMO,2.682
MOSPD1,3.952
MOSPD2,5.223
MOSPD3,26.618
MOV10,23.091
MOXD1,46.48
MPC1,23.138
MPC2,44.63
MPDU1,21.096
MPDZ,6.321
MPG,15.62
MPHOSPH10,1.351
MPHOSPH6,6.363
MPHOSPH8,4.478
MPHOSPH9,5.522
MPI,12.775
MPLKIP,4.832
MPP1,21.053
MPP2,9.129
MPP3,6.133
MPP7,6.837
MPPE1,11.252
MPPED2,3.926
MPST,10.017
MPV17,31.25
MPV17L2,4.343
MPZ,7.216
MPZL1,12.014
MPZL2,4.387
MPZL3,3.41
MR1,6.667
MRAP,5.625
MRAP2,6.912
MRAS,6.396
MRC2,16.821
MRE11,10.385
MREG,5.258
MRFAP1,8.966
MRFAP1L1,1.615
MRGBP,3.961
MRGPRF,2.535
MRI1,13.737
MRM1,4.119
MRM2,1.607
MRM3,1.397
MRNIP,6.604
MROH1,12.756
MROH6,14.907
MRPL1,6.191
MRPL10,3.63
MRPL11,34.275
MRPL12,10.29
MRPL13,19.332
MRPL14,4.999
MRPL15,4.351
MRPL16,6.71
MRPL17,2.162
MRPL18,6.971
MRPL19,10.012
MRPL2,6.781
MRPL20,12.55
MRPL22,12.493
MRPL24,31.601
MRPL27,4.827
MRPL28,19.869
MRPL3,11.396
MRPL30,13.99
MRPL32,4.942
MRPL33,18.356
MRPL34,4.328
MRPL35,5.923
MRPL36,3.02
MRPL37,17.769
MRPL38,8.026
MRPL39,7.758
MRPL4,15.074
MRPL40,16.218
MRPL41,12.525
MRPL42,24.318
MRPL43,9.821
MRPL44,1.715
MRPL45,8.205
MRPL46,2.399
MRPL47,10.401
MRPL48,19.137
MRPL49,5.965
MRPL50,2.922
MRPL51,16.618
MRPL52,43.247
MRPL53,15.22
MRPL54,10.433
MRPL55,7.451
MRPL57,6.512
MRPL58,5.769
MRPL9,7.216
MRPS10,8.875
MRPS11,12.743
MRPS12,4.443
MRPS14,14.771
MRPS15,26.835
MRPS16,8.83
MRPS17,3.156
MRPS18A,4.331
MRPS18B,6.391
MRPS18C,10.161
MRPS2,3.46
MRPS21,15.956
MRPS22,6.33
MRPS23,5.88
MRPS24,14.749
MRPS25,10.799
MRPS26,4.361
MRPS28,8.783
MRPS30,2.108
MRPS31,4.215
MRPS33,14.112
MRPS34,8.237
MRPS35,7.608
MRPS36,14.968
MRPS5,7.162
MRPS6,9.359
MRPS7,12.925
MRPS9,8.6
MRRF,6.756
MRS2,11.754
MRTFA,1.037
MRTFB,2.404
MRTO4,5.654
MS4A1,6.874
MS4A10,4.818
MS4A15,4.8
MSANTD3,5.798
MSANTD4,0.82
MSC,0.672
MSH2,10.084
MSH3,5.677
MSH5,5.53
MSH6,2.694
MSI1,4.118
MSI2,10.417
MSL1,2.891
MSL2,0.82
MSL3,12.204
MSLN,8.342
MSMO1,2.099
MSMP,3.77
MSN,60.522
MSRA,11.506
MSRB1,5.946
MSRB2,28.87
MSRB3,17.987
MSS51,4.309
MST1,8.043
MST1R,13.516
MSTO1,6.301
MSX1,1.076
MSX2,0.668
MT1E,8.135
MT1H,5.057
MT1X,7.857
MT2A,23.138
MTA1,18.943
MTA2,6.088
MTAP,3.74
MTBP,4.605
MTCH2,31.441
MTCP1,8.073
MTDH,7.998
MTERF1,1.276
MTERF2,1.935
MTERF3,2.022
MTERF4,1.937
MTF1,0.685
MTF2,1.555
MTFMT,3.949
MTFP1,6.781
MTFR1,8.47
MTFR1L,8.208
MTFR2,1.394
MTG1,13.884
MTG2,2.446
MTHFD1,25.559
MTHFD1L,10.027
MTHFD2,7.905
MTHFD2L,9.478
MTHFS,7.092
MTHFSD,3.175
MTIF2,9.191
MTIF3,5.315
MTLN,4.632
MTM1,3.492
MTMR1,7.303
MTMR10,3.699
MTMR11,4.181
MTMR12,3.404
MTMR14,7.697
MTMR2,10.068
MTMR3,2.082
MTMR4,2.928
MTMR6,6.14
MTMR7,5.881
MTMR8,4.998
MTMR9,2.266
MTO1,5.17
MTOR,9.987
MTPAP,1.833
MTPN,16.333
MTR,5.568
MTRES1,1.888
MTREX,5.46
MTRF1,5.018
MTRFR,1.17
MTRR,4.007
MTSS1,2.97
MTSS2,8.187
MTTP,12.404
MTURN,15.43
MTUS1,2.451
MTUS2,3.86
MTX1,12.82
MTX2,11.53
MTX3,3.308
MUC1,18.226
MUC13,7.042
MUC4,10.48
MUL1,1.235
MUS81,5.274
MUSTN1,5.258
MUTYH,8.92
MVB12A,43.467
MVB12B,3.274
MVD,18.468
MVK,3.709
MVP,15.244
MX1,7.003
MX2,8.864
MXD1,1.793
MXD3,7.056
MXD4,12.762
MXI1,5.631
MXRA7,32.184
MXRA8,17.554
MYADM,4.688
MYB,2.086
MYBBP1A,8.823
MYBL1,4.294
MYBL2,21.572
MYBPC2,24.918
MYBPC3,4.07
MYBPH,6.789
MYC,0.234
MYCBP,39.31
MYCBP2,3.383
MYCL,1.697
MYD88,3.919
MYDGF,15.651
MYEF2,12.646
MYH10,10.475
MYH14,20.609
MYH3,3.379
MYH7B,4.564
MYH9,16.924
MYL12A,18.116
MYL12B,30.22
MYL5,9.373
MYL6,33.078
MYL6B,99.942
MYL9,32.911
MYLIP,0.622
MYLK,8.834
MYLK2,2.601
MYLK3,12.43
MYNN,1.123
MYO10,3.388
MYO15A,5.343
MYO16,5.638
MYO18A,7.443
MYO18B,2.567
MYO19,8.783
MYO1B,6.272
MYO1C,14.292
MYO1D,14.674
MYO1E,4.291
MYO1F,9.741
MYO3A,3.482
MYO3B,11.796
MYO5A,12.569
MYO5B,11.144
MYO5C,6.51
MYO6,16.702
MYO7A,13.217
MYO7B,4.51
MYO9A,2.485
MYO9B,9.201
MYOG,6.249
MYOM2,5.829
MYORG,3.418
MYOZ3,1.824
MYPN,4.364
MYPOP,2.673
MYRF,8.576
MYRIP,5.705
MYSM1,2.811
MZF1,8.389
MZT1,11.838
MZT2A,35.732
MZT2B,51.031
N4BP1,0.944
N4BP2,4.898
N4BP2L1,2.413
N4BP2L2,3.318
N4BP3,1.401
N6AMT1,3.636
NAA10,26.618
NAA15,4.876
NAA16,3.615
NAA20,10.438
NAA25,3.849
NAA30,1.428
NAA35,5.986
NAA38,13.983
NAA40,4.713
NAA50,8.378
NAA60,4.099
NAA80,3.992
NAAA,20.946
NAALAD2,9.25
NAALADL1,8.714
NAB1,4.538
NAB2,1.003
NABP1,1.344
NABP2,19.175
NACA,29.763
NACAD,3.884
NACC1,4.424
NACC2,1.241
NADK,10.104
NADSYN1,13.912
NAE1,12.971
NAF1,2.873
NAGA,19.49
NAGK,6.459
NAGLU,6.236
NAGPA,5.784
NAGS,1.198
NAIF1,1.174
NAIP,4.314
NALF2,3.696
NAMPT,6.226
NANOS1,3.399
NANP,0.692
NANS,16.55
NAP1L1,57.41
NAP1L2,5.406
NAP1L3,4.864
NAP1L4,11.826
NAP1L5,4.676
NAPA,41.357
NAPB,4.426
NAPEPLD,2.247
NAPG,7.402
NAPRT,36.987
NAPSA,4.366
NARF,12.601
NARS1,11.953
NARS2,8.812
NASP,8.489
NAT10,5.651
NAT14,10.92
NAT9,6.278
NAV1,2.373
NAV2,2.279
NAXD,3.795
NAXE,33.791
NBAS,6.326
NBEA,2.532
NBEAL1,5.72
NBEAL2,12.736
NBL1,16.086
NBN,6.178
NBPF1,3.581
NBPF10,2.883
NBPF11,2.275
NBPF12,2.575
NBPF14,3.31
NBPF15,8.861
NBPF3,6.585
NBPF9,3.34
NBR1,11.524
NCALD,2.299
NCAM1,13.244
NCAM2,8.677
NCAN,5.919
NCAPD2,14.069
NCAPD3,8.404
NCAPG,5.761
NCAPG2,14.467
NCAPH,4.621
NCAPH2,15.731
NCBP1,8.907
NCBP2,10.701
NCBP3,4.248
NCDN,9.628
NCEH1,3.365
NCF2,8.754
NCF4,9.098
NCK1,1.179
NCK2,4.478
NCKAP1,10.073
NCKAP1L,19.078
NCKAP5,3.314
NCKAP5L,2.092
NCKIPSD,11.506
NCL,9.972
NCLN,15.097
NCOA1,3.399
NCOA2,2.305
NCOA3,2.357
NCOA4,5.337
NCOA5,1.985
NCOA6,2.563
NCOA7,2.793
NCOR1,6.896
NCR2,3.863
NCR3,38.208
NCR3LG1,6.126
NCS1,9.098
NCSTN,25.951
NDC1,8.239
NDC80,3.224
NDE1,2.851
NDEL1,2.296
NDFIP1,21.42
NDFIP2,14.983
NDNF,2.505
NDOR1,8.187
NDRG1,8.801
NDRG2,16.218
NDRG3,19.609
NDRG4,11.82
NDST1,4.785
NDST2,3.319
NDUFA1,92.145
NDUFA11,42.035
NDUFA12,32.315
NDUFA2,63.804
NDUFA3,34.766
NDUFA4,41.274
NDUFA5,24.943
NDUFA6,19.869
NDUFA7,63.416
NDUFA8,15.228
NDUFA9,24.368
NDUFAF1,9.089
NDUFAF2,23.589
NDUFAF3,28.666
NDUFAF4,2.504
NDUFAF5,3.058
NDUFAF6,5.736
NDUFAF7,5.427
NDUFB1,35.804
NDUFB10,29.195
NDUFB11,47.433
NDUFB2,75.058
NDUFB3,33.723
NDUFB4,39.032
NDUFB6,68.364
NDUFB7,46.954
NDUFB8,69.062
NDUFB9,34.484
NDUFC1,28.348
NDUFC2,37.746
NDUFS1,19.789
NDUFS2,15.517
NDUFS3,12.404
NDUFS4,13.955
NDUFS5,28.637
NDUFS8,35.192
NDUFV1,53.254
NDUFV2,12.73
NDUFV3,4.577
NEB,3.507
NEBL,7.44
NECAB1,4.137
NECAB2,5.055
NECAB3,6.982
NECAP1,2.851
NECAP2,5.413
NECTIN1,5.543
NECTIN3,2.821
NEDD1,6.422
NEDD4,6.519
NEDD4L,4.271
NEDD8,67.263
NEDD9,0.507
NEFH,6.457
NEFL,5.673
NEGR1,11.321
NEIL1,6.905
NEIL2,8.164
NEIL3,1.633
NEK1,4.077
NEK10,4.728
NEK11,3.118
NEK2,5.888
NEK3,7.933
NEK4,10.12
NEK6,9.541
NEK7,6.334
NEK8,7.668
NEK9,13.123
NELFA,2.962
NELFB,15.074
NELFCD,24.17
NELFE,17.395
NELL2,17.86
NEMF,5.841
NEMP1,10.448
NEMP2,9.575
NENF,53.907
NEO1,10.417
NEPRO,2.949
NES,11.778
NET1,1.78
NETO1,4.875
NETO2,5.505
NEU1,14.256
NEU3,1.574
NEURL1,10.63
NEURL1B,2.44
NEURL2,2.331
NEURL4,4.348
NEUROG1,8.703
NEUROG2,2.003
NEXN,5.306
NF1,5.124
NF2,4.035
NFAM1,6.667
NFAT5,3.201
NFATC1,2.038
NFATC2,1.194
NFATC2IP,7.689
NFATC3,2.386
NFATC4,5.261
NFE2,1.255
NFE2L1,6.123
NFE2L2,1.229
NFE2L3,4.319
NFIA,1.911
NFIB,2.527
NFIC,3.348
NFIL3,0.384
NFIX,6.267
NFKB1,2.994
NFKB2,7.222
NFKBIA,0.203
NFKBIB,12.235
NFKBID,0.735
NFKBIE,1.267
NFKBIL1,2.073
NFKBIZ,0.649
NFRKB,3.99
NFS1,14.585
NFU1,15.213
NFX1,1.544
NFXL1,1.744
NFYA,1.353
NFYB,3.935
NGB,84.44
NGDN,1.39
NGEF,11.899
NGFR,18.024
NGLY1,6.703
NHLH1,3.911
NHLH2,0.806
NHLRC2,3.153
NHLRC3,6.33
NHP2,29.794
NHS,1.2
NHSL1,2.089
NHSL2,1.804
NIBAN1,5.176
NIBAN2,10.161
NICN1,10.87
NID1,28.348
NIF3L1,2.962
NIFK,2.078
NIN,5.283
NINJ1,4.909
NINJ2,16.005
NINL,5.185
NIP7,2.672
NIPA1,4.008
NIPA2,7.569
NIPAL1,2.762
NIPAL2,8.828
NIPAL3,5.847
NIPBL,3.08
NIPSNAP1,40.815
NIPSNAP2,21.182
NIPSNAP3A,22.015
NIPSNAP3B,4.503
NISCH,7.535
NIT1,8.672
NIT2,38.992
NKAP,6.523
NKAPD1,2.307
NKD1,4.102
NKD2,5.891
NKG7,11.356
NKIRAS1,1.357
NKIRAS2,6.533
NKRF,1.092
NKTR,4.231
NKX2-1,7.381
NKX2-2,1.813
NKX2-3,0.624
