gene_symbol,half_life_hours
Fibp,13.538
Ficd,2.833
Fig4,13.992
Fign,1.027
Fignl1,1.125
Filip1,2.413
Filip1l,1.215
Fip1l1,3.425
Fis1,24.051
Fitm2,1.641
Fiz1,0.744
Fjx1,0.686
Fkbp10,20.115
Fkbp11,10.927
Fkbp14,14.128
Fkbp15,4.65
Fkbp1a,23.235
Fkbp1b,24.972
Fkbp2,8.422
Fkbp3,18.527
Fkbp4,16.419
Fkbp5,5.631
Fkbp6,21.663
Fkbp7,16.072
Fkbp8,34.314
Fkbp9,39.919
Fkbpl,0.834
Fkrp,2.161
Fktn,5.431
Flad1,6.272
Flcn,0.991
Fli1,2.269
Flii,25.954
Flna,25.954
Flnb,12.469
Flnc,9.398
Flot1,14.58
Flot2,20.591
Flrt2,0.77
Flrt3,2.799
Flt1,10.514
Flt3,16.926
Flt4,3.739
Flvcr1,5.541
Flywch1,5.341
Fmc1,23.401
Fmn1,2.038
Fmn2,1.228
Fmnl1,10.922
Fmnl2,2.727
Fmnl3,2.823
Fmo1,15.323
Fmo5,2.652
Fmr1,7.574
Fmr1nb,17.221
Fn1,24.002
Fn3k,1.518
Fn3krp,1.874
Fnbp1,5.284
Fnbp1l,3.848
Fnbp4,1.78
Fndc3a,2.608
Fndc3b,1.708
Fndc4,7.989
Fndc5,2.427
Fnip1,1.497
Fnip2,1.121
Fnta,8.198
Focad,21.228
Folr1,18.527
Folr2,12.268
Fos,0.467
Fosb,0.927
Fosl1,0.461
Fosl2,0.334
Foxa1,2.119
Foxa2,1.05
Foxa3,1.076
Foxb1,12.393
Foxc1,0.385
Foxc2,0.363
Foxd1,0.923
Foxd2,1.977
Foxd3,0.375
Foxd4,1.725
Foxe1,4.553
Foxf2,0.601
Foxg1,0.972
Foxh1,16.402
Foxj1,4.192
Foxj2,1.708
Foxj3,0.603
Foxk1,2.556
Foxk2,3.859
Foxl1,9.209
Foxl2,3.509
Foxm1,4.849
Foxn2,1.381
Foxn3,2.343
Foxn4,2.079
Foxo1,0.704
Foxo3,1.458
Foxo4,13.683
Foxo6,1.138
Foxp1,1.484
Foxp4,3.425
Foxq1,5.228
Foxr1,4.308
Foxred1,8.838
Foxred2,4.237
Foxs1,0.88
Fpgs,2.489
Fpgt,1.022
Fra10ac1,3.36
Fras1,13.511
Frat1,0.539
Frat2,0.724
Frem2,7.392
Frg1,4.919
Frk,2.235
Frmd3,8.269
Frmd4a,1.035
Frmd5,4.97
Frmd6,1.347
Frmd8,4.119
Frmpd1,6.29
Frrs1,5.075
Frs2,1.053
Frs3,1.578
Fry,2.029
Fryl,3.559
Frzb,12.94
Fscn1,9.689
Fscn2,2.783
Fsd1,13.69
Fsd2,5.265
Fsip1,5.919
Fst,1.991
Fstl1,17.682
Fstl3,9.204
Fstl4,5.99
Fstl5,3.133
Ftcd,4.441
Fth1,29.407
Ftl1,14.848
Fto,9.412
Ftsj1,10.578
Ftsj3,5.933
Fubp1,5.731
Fubp3,7.195
Fuca1,25.381
Fuca2,28.438
Fundc1,19.711
Fundc2,58.121
Fuom,15.03
Furin,5.072
Fus,8.236
Fut1,5.166
Fut10,2.659
Fut11,3.264
Fut4,4.917
Fut7,4.024
Fut8,4.234
Fut9,1.305
Fuz,10.386
Fxn,8.204
Fxr1,4.148
Fxr2,4.208
Fxyd1,7.375
Fxyd2,27.278
Fxyd3,18.471
Fxyd5,17.917
Fxyd6,23.784
Fxyd7,10.1
Fyb,5.751
Fyco1,5.266
Fyn,4.587
Fyttd1,5.267
Fzd1,1.124
Fzd10,1.586
Fzd2,2.134
Fzd3,2.594
Fzd4,1.748
Fzd5,0.787
Fzd6,1.187
Fzd7,0.416
Fzd8,0.537
Fzd9,0.781
Fzr1,3.026
G0s2,1.692
G2e3,0.928
G3bp1,5.504
G3bp2,5.241
G430095P16Rik,8.691
G6pc3,20.822
G6pd2,18.359
G6pdx,19.276
Gaa,36.805
Gab1,1.907
Gab2,1.925
Gab3,3.152
Gabarap,27.753
Gabarapl1,4.737
Gabarapl2,21.292
Gabbr1,5.6
Gabpa,6.362
Gabpb1,1.817
Gabpb2,4.327
Gabra3,29.199
Gabra4,4.64
Gabra5,5.79
Gabrb3,8.155
Gabrd,8.46
Gabre,10.193
Gabrp,9.279
Gabrr2,4.681
Gad1,5.875
Gadd45a,0.611
Gadd45b,0.641
Gadd45g,0.114
Gadd45gip1,3.997
Gak,6.064
Gal,11.991
Gal3st1,10.271
Gal3st3,2.925
Gal3st4,1.253
Galc,4.555
Gale,9.537
Galk1,19.042
Galk2,21.401
Galm,25.849
Galns,24.346
Galnt1,7.858
Galnt10,9.518
Galnt11,4.625
Galnt12,3.91
Galnt13,37.674
Galnt14,14.388
Galnt18,6.127
Galnt2,14.954
Galnt3,11.38
Galnt4,3.809
Galnt5,31.863
Galnt6,5.256
Galnt7,5.157
Galnt9,2.536
Galr2,21.685
Galr3,8.418
Galt,17.379
Gamt,27.362
Ganab,18.1
Ganc,10.594
Gap43,22.653
Gapdh,12.331
Gapdhs,8.63
Gapvd1,4.088
Gar1,4.099
Garem1,1.697
Garnl3,13.943
Garre1,1.586
Gars,11.93
Gart,11.323
Gas1,0.727
Gas2,17.557
Gas2l1,9.019
Gas2l3,1.65
Gas6,13.212
Gas7,9.223
Gas8,4.87
Gask1b,2.305
Gata1,5.619
Gata2,0.839
Gata3,0.451
Gata4,0.96
Gata5,4.66
Gata6,0.538
Gatad1,11.485
Gatad2a,4.676
Gatad2b,1.184
Gatb,32.418
Gatc,4.648
Gatd1,5.048
Gatd3a,16.824
Gatm,10.866
Gba,23.117
Gba2,2.786
Gbe1,10.894
Gbf1,7.45
Gbgt1,3.297
Gbp2,20.424
Gbp3,12.243
Gbp4,2.481
Gbp5,5.941
Gbp6,4.153
Gbx1,2.009
Gbx2,0.505
Gca,10.789
Gcat,39.878
Gcc1,0.685
Gcc2,4.074
Gcdh,15.246
Gcfc2,1.378
Gcgr,4.688
Gch1,10.392
Gchfr,9.689
Gck,9.47
Gckr,9.867
Gclc,1.277
Gclm,4.484
Gcm1,4.652
Gcn1,17.169
Gcnt1,3.53
Gcnt2,0.946
Gcnt3,2.025
Gcnt4,0.693
Gcsh,18.34
Gdap1l1,14.743
Gdap2,2.303
Gde1,10.795
Gdf1,3.321
Gdf10,5.573
Gdf11,4.126
Gdf15,0.92
Gdf3,9.341
Gdf5,2.983
Gdf9,1.793
Gdi1,20.738
Gdi2,14.316
Gdnf,0.715
Gdpd1,12.113
Gdpd2,4.886
Gdpd3,9.01
Gdpd5,4.866
Gdpgp1,0.482
Gem,2.635
Gemin2,1.653
Gemin4,1.235
Gemin5,5.925
Gemin6,2.402
Gemin7,3.456
Gemin8,2.007
Gen1,1.998
Get1,5.198
Get3,47.73
Get4,11.191
Gfap,6.72
Gfer,2.42
Gfi1b,2.114
Gfm1,10.573
Gfm2,8.186
Gfod1,0.893
Gfod2,1.739
Gfpt1,8.547
Gfpt2,3.909
Gfra1,3.145
Gfra2,7.358
Gfra3,4.855
Gfus,7.642
Gga1,5.253
Gga2,12.175
Gga3,2.007
Ggact,6.786
Ggct,5.454
Ggcx,27.81
Ggh,18.508
Ggn,5.1
Ggnbp1,17.362
Ggnbp2,0.989
Ggps1,1.818
Ggt1,9.374
Ggt6,2.761
Ggt7,14.272
Ggta1,1.696
Ghdc,19.159
Ghitm,23.047
Ghr,8.452
Ghrl,4.526
Gid4,3.348
Gid8,3.323
Gigyf1,3.609
Gigyf2,2.166
Gimap9,1.902
Gin1,1.813
Ginm1,4.582
Gins1,3.736
Gins2,8.625
Gins3,0.621
Gins4,6.023
Gip,2.257
Gipc1,12.438
Gipc2,2.371
Gipr,13.628
Git1,3.56
Git2,4.446
Gja1,3.331
Gja4,2.348
Gjb2,8.058
Gjb3,1.218
Gjb4,1.109
Gjb5,2.561
Gjc1,1.376
Gk,11.882
Gk5,5.554
Gkap1,10.429
Gla,10.039
Glb1,40.821
Glb1l,8.851
Glb1l3,16.772
Glcci1,1.456
Glce,1.592
Gldc,32.815
Gle1,10.944
Glg1,17.291
Gli1,6.656
Gli2,2.223
Gli3,0.876
Glipr1,8.718
Glipr2,11.979
Glis1,1.521
Glis2,1.762
Glis3,1.355
Glmn,5.352
Glmp,33.727
Glo1,14.803
Glod4,16.978
Glp2r,4.585
Glra1,9.074
Glrb,18.136
Glrx,5.284
Glrx2,10.778
Glrx3,16.154
Gls,4.635
Gls2,18.946
Glt1d1,4.537
Glt28d2,6.865
Glt8d1,8.687
Gltp,15.958
Glud1,16.892
Glul,4.56
Glyctk,1.322
Glyr1,8.085
Gm1141,3.909
Gm128,3.527
Gm14139,1.595
Gm1673,23.047
Gm20604,1.032
Gm20605,4.326
Gm266,7.753
Gm2a,14.078
Gm49336,1.94
Gm49359,1.697
Gm525,6.999
Gm527,2.955
Gm5617,15.717
Gm6377,5.383
Gm648,10.773
Gm773,28.904
Gm9,5.516
Gm973,12.438
Gmcl1,12.693
Gmds,31.605
Gmeb1,1.258
Gmeb2,0.682
Gmfb,7.155
Gmfg,22.63
Gmip,5.53
Gmnn,4.233
Gmppa,17.256
Gmppb,2.42
Gmpr,10.178
Gmpr2,7.254
Gmps,4.137
Gna11,8.194
Gna12,5.113
Gna13,1.477
Gna14,1.147
Gna15,1.228
Gnai1,9.968
Gnai2,35.992
Gnai3,6.394
Gnal,4.741
Gnao1,5.283
Gnaq,2.571
Gnat1,17.99
Gnat2,21.818
Gnaz,1.739
Gnb1,14.609
Gnb1l,2.977
Gnb2,23.857
Gnb3,23.425
Gnb4,4.222
Gnb5,4.48
Gne,3.643
Gng10,27.058
Gng11,6.808
Gng12,14.565
Gng13,9.2
Gng2,19.872
Gng3,16.824
Gng4,8.838
Gng5,10.933
Gng7,19.295
Gng8,11.14
Gngt2,17.646
Gnl1,11.38
Gnl2,3.656
Gnl3,1.033
Gnl3l,9.407
Gnmt,13.725
Gnpat,13.697
Gnpda1,8.883
Gnpda2,15.606
Gnpnat1,7.184
Gnptab,4.283
Gnptg,26.921
Gnrh1,8.179
Gns,20.034
Golga1,2.785
Golga2,3.833
Golga3,6.133
Golga4,5.086
Golga5,3.76
Golga7,6.734
Golim4,9.708
Golm1,13.118
Golph3,3.175
Golph3l,1.682
Golt1b,4.477
Gon4l,3.548
Gon7,2.371
Gopc,2.553
Gorab,0.929
Gorasp1,3.847
Gorasp2,6.228
Gosr1,1.628
Gosr2,7.591
Got1,7.168
Got1l1,6.727
Got2,15.958
Gp1bb,8.39
Gp5,3.994
Gpa33,11.197
Gpaa1,25.304
Gpalpp1,3.441
Gpam,3.908
Gpank1,0.532
Gpat3,2.504
Gpat4,2.887
Gpatch1,1.727
Gpatch11,5.681
Gpatch2,1.8
Gpatch2l,1.936
Gpatch3,1.313
Gpatch4,4.14
Gpatch8,1.677
Gpbp1,1.156
Gpbp1l1,3.085
Gpc1,14.447
Gpc2,30.163
Gpc3,10.476
Gpc4,19.197
Gpc6,13.9
Gpcpd1,4.509
Gpd1,6.511
Gpd1l,12.686
Gpd2,11.056
Gpha2,8.951
Gphn,6.385
Gpi1,28.845
Gpkow,4.096
Gpld1,12.693
Gpm6a,11.191
Gpm6b,15.464
Gpn1,6.295
Gpn2,3.5
Gpn3,9.763
Gpnmb,20.279
Gpr1,4.516
Gpr101,12.419
Gpr107,5.981
Gpr119,3.639
Gpr132,2.991
Gpr135,3.124
Gpr137,13.879
Gpr137b,4.794
Gpr139,38.525
Gpr146,3.267
Gpr149,7.452
Gpr153,5.747
Gpr155,7.239
Gpr156,2.84
Gpr157,1.615
Gpr160,1.34
Gpr161,2.178
Gpr162,3.869
Gpr173,4.088
Gpr176,3.06
Gpr180,3.387
Gpr19,2.258
Gpr20,1.746
Gpr21,4.234
Gpr3,7.962
Gpr35,6.148
Gpr37l1,3.493
Gpr39,3.129
Gpr45,2.643
Gpr50,10.729
Gpr55,4.749
Gpr6,20.115
Gpr62,1.085
Gpr63,2.567
Gpr68,2.296
Gpr75,3.081
Gpr83,4.539
Gpr85,2.046
Gpr89,11.828
Gprasp1,11.271
Gprasp2,7.425
Gprc5a,0.666
Gprc5b,2.879
Gprc5c,2.762
Gprin1,4.294
Gprin3,2.456
Gps1,7.882
Gps2,4.4
Gpsm1,2.509
Gpsm2,3.092
Gpsm3,9.542
Gpt,11.078
Gpt2,10.235
Gpx1,21.206
Gpx2,41.573
Gpx3,15.861
Gpx4,37.369
Gpx6,12.79
Gpx7,21.553
Gpx8,7.117
Gramd1a,2.218
Gramd1b,2.159
Gramd2,4.342
Gramd3,1.9
Gramd4,1.743
Grap,27.838
Grb10,15.339
Grb14,11.18
Grb2,3.399
Grb7,4.408
Grcc10,29.08
Greb1,7.105
Greb1l,2.591
Grem1,3.94
Grem2,2.28
Grhl1,0.836
Grhl2,1.627
Grhl3,1.074
Grhpr,15.23
Gria1,16.603
Gria3,20.156
Gria4,5.336
Grid1,3.32
Grid2,1.417
Grifin,11.311
Grik2,27.417
Grik4,7.584
Grik5,23.117
Grin1,7.908
Grin2b,5.672
Grin2c,5.196
Grin2d,9.993
Grin3a,7.62
Grina,32.715
Grip1,17.521
Grip2,3.699
Gripap1,9.523
Grk2,16.961
Grk5,5.721
Grk6,8.766
Grm2,4.998
Grm4,5.469
Grm6,5.457
Grn,36.655
Grp,4.308
Grpel1,5.438
Grpel2,0.749
Grsf1,4.18
Grwd1,1.612
Gsap,11.208
Gsc,1.459
Gsdmd,9.111
Gsdme,3.596
Gse1,0.723
Gsg1,3.711
Gsk3a,6.907
Gsk3b,1.65
Gskip,2.514
Gsn,51.768
Gspt1,12.425
Gspt2,1.44
Gsr,6.073
Gss,15.622
Gsta1,18.812
Gsta2,11.282
Gsta3,17.134
Gsta4,24.545
Gstcd,4.585
Gstk1,9.116
Gstm1,68.235
Gstm2,42.169
Gstm3,5.172
Gstm4,39.919
Gstm5,47.73
Gstm6,18.946
Gstm7,21.906
Gsto1,12.641
Gsto2,7.661
Gstp1,31.96
Gstp2,39.077
Gstt1,40.573
Gstt2,5.44
Gstt3,13.388
Gstz1,24.272
Gtdc1,3.918
Gtf2a1,2.068
Gtf2a2,6.579
Gtf2b,1.189
Gtf2e1,2.014
Gtf2e2,4.859
Gtf2f1,4.37
Gtf2f2,4.964
Gtf2h1,4.235
Gtf2h2,3.649
Gtf2h3,7.511
Gtf2h4,8.66
Gtf2h5,15.511
Gtf2i,9.571
Gtf2ird1,2.53
Gtf2ird2,2.943
Gtf3a,11.072
Gtf3c1,7.031
Gtf3c2,4.083
Gtf3c3,4.066
Gtf3c4,0.707
Gtf3c5,2.484
Gtf3c6,6.279
Gtpbp1,8.198
Gtpbp10,2.289
Gtpbp2,2.922
Gtpbp3,3.513
Gtpbp4,2.291
Gtpbp6,4.488
Gtpbp8,2.006
Gtse1,1.746
Guca1a,14.2
Guca1b,14.042
Guca2b,26.975
Gucd1,1.812
Gucy1a2,4.283
Gucy1b2,4.121
Gucy2c,9.422
Gucy2d,54.244
Guf1,6.992
Guk1,19.12
Gulo,8.28
Gulp1,20.403
Gusb,23.736
Gxylt1,2.114
Gxylt2,5.544
Gyg,12.628
Gypc,2.74
Gys1,11.882
Gzf1,0.968
Gzmd,13.401
Gzmm,2.988
H13,12.469
H1f0,2.562
H1f2,1.576
H2-Aa,8.616
H2-Ab1,9.228
H2-D1,16.121
H2-DMa,7.499
H2-DMb1,5.532
H2-Eb1,6.653
H2-K1,19.932
H2-M3,21.271
H2-Oa,11.129
H2-Ob,24.595
H2-Q10,10.167
H2-Q2,12.894
H2-Q4,16.007
H2-Q6,4.773
H2-Q7,5.063
H2-T22,19.178
H2-T23,10.988
H2-T24,9.308
H2ax,1.778
H2az1,13.607
H2az2,35.992
H2bc4,7.826
H3f3a,33.864
H3f3b,3.971
H60b,4.312
H6pd,5.737
Haao,14.286
Habp2,17.718
Habp4,9.887
Hacd2,11.936
Hacd3,5.437
Hace1,4.942
Hacl1,16.286
Hadh,21.84
Hadha,35.161
Hadhb,15.797
Hagh,17.79
Haghl,10.183
Hal,9.079
Hand1,7.991
Hap1,8.847
Hapln1,13.914
Hapln2,3.654
Hapln3,18.433
Hapln4,13.767
Harbi1,1.21
Hars,11.997
Hars2,2.311
Has1,0.41
Has2,0.305
Has3,0.853
Haspin,0.522
Hat1,6.599
Haus1,6.981
Haus2,3.016
Haus3,0.619
Haus4,6.96
Haus5,7.517
Haus6,1.752
Haus7,10.034
Haus8,4.148
Havcr2,4.569
Hax1,6.225
Hba-a1,15.354
Hba-x,8.616
Hbb-bh1,8.07
Hbegf,0.351
Hbp1,1.567
Hbs1l,9.384
Hc,6.565
Hccs,4.191
Hcfc1,4.426
Hcfc1r1,34.912
Hcfc2,2.881
Hck,24.77
Hcls1,7.293
Hcn2,13.394
Hcn3,7.25
Hcn4,4.896
Hcrt,7.513
Hcrtr1,9.862
Hcst,16.738
Hdac1,13.662
Hdac10,12.456
Hdac11,30.97
Hdac2,9.523
Hdac3,18.927
Hdac4,1.225
Hdac5,9.422
Hdac6,16.62
Hdac7,3.412
Hdac8,20.156
Hdac9,4.739
Hdc,73.112
Hddc2,12.628
Hddc3,8.165
Hdgf,20.362
Hdgfl2,7.232
Hdgfl3,7.306
Hdhd2,7.9
Hdhd3,0.952
Hdhd5,6.14
Hdlbp,20.738
Hdx,2.084
Heatr1,5.704
Heatr3,5.547
Heatr5a,5.437
Heatr5b,17.468
Heatr6,3.779
Hebp1,24.174
Hebp2,23.616
Heca,2.947
Hectd1,3.42
Hectd2,4.642
Hectd3,17.844
Hecw1,2.747
Hecw2,4.221
Heg1,4.949
Helb,2.154
Hells,3.318
Helq,1.645
Helz,4.368
Helz2,4.113
Hemk1,10.323
Heph,13.76
Herc1,3.764
Herc2,5.217
Herc3,4.313
Herc4,2.704
Herc6,12.218
Herpud1,0.806
Herpud2,2.635
Hes1,0.179
Hes2,6.077
Hes5,2.189
Hes6,4.031
Hesx1,2.625
Hexa,28.409
Hexb,33.016
Hexdc,6.182
Hexim1,0.875
Hexim2,1.137
Hey1,0.51
Hey2,1.11
Heyl,2.348
Hfe,12.187
Hfm1,5.326
Hgd,3.203
Hgf,6.627
Hgh1,1.936
Hgs,6.04
Hgsnat,24.371
Hhex,1.697
Hhip,5.453
Hhipl1,5.744
Hhla1,79.46
Hibadh,20.507
Hibch,13.185
Hic2,0.688
Hid1,23.808
Hif1a,5.498
Hif1an,1.748
Higd1a,15.653
Higd1b,6.925
Higd2a,30.595
Hikeshi,12.009
Hilpda,0.488
Hinfp,1.414
Hint1,21.973
Hint2,12.095
Hint3,18.812
Hip1,11.461
Hip1r,6.042
Hipk1,4.677
Hipk2,2.439
Hipk4,2.687
Hira,4.211
Hirip3,4.396
Hivep1,2.051
Hivep2,0.787
Hivep3,1.608
Hjurp,1.256
Hk1,13.105
Hk2,1.171
Hk3,5.884
Hkdc1,13.935
Hlcs,9.436
Hlf,6.151
Hltf,5.04
Hlx,0.39
Hmbox1,8.413
Hmbs,15.433
Hmces,3.963
Hmg20a,2.776
Hmg20b,8.534
Hmga1,13.099
Hmga2,2.209
Hmgb1,8.695
Hmgb2,5.078
Hmgb3,5.546
Hmgcl,6.805
Hmgcll1,2.573
Hmgcr,1.116
Hmgcs1,2.188
Hmgn1,21.575
Hmgn2,15.606
Hmgn3,27.195
Hmgn5,26.595
Hmgxb3,1.004
Hmgxb4,1.262
Hmmr,7.399
Hmox1,1.359
Hmox2,3.731
Hmx2,1.796
Hnf4a,4.872
Hnrnpa0,8.638
Hnrnpa1,6.388
Hnrnpa2b1,16.187
Hnrnpa3,7.659
Hnrnpab,10.059
Hnrnpc,14.214
Hnrnpd,9.36
Hnrnpdl,3.882
Hnrnpf,5.26
Hnrnph1,8.74
Hnrnph2,12.144
Hnrnph3,5.54
Hnrnpk,14.52
Hnrnpl,10.519
Hnrnpll,9.963
Hnrnpm,10.562
Hnrnpr,7.143
Hnrnpu,9.542
Hnrnpul1,7.49
Hnrnpul2,10.24
Homer1,3.789
Homer2,22.745
Homer3,7.882
Homez,1.446
Hook1,5.165
Hook2,14.272
Hook3,3.453
Hopx,19.711
Hormad1,2.428
Hormad2,5.76
Hoxa1,1.808
Hoxa2,0.715
Hoxa3,0.612
Hoxa4,1.061
Hoxa5,0.816
Hoxa6,2.265
Hoxa7,7.108
Hoxa9,3.005
Hoxb1,4.199
Hoxb13,3.347
Hoxb2,0.976
Hoxb4,3.446
Hoxb5,4.051
Hoxb6,8.031
Hoxb7,5.2
Hoxb8,7.394
Hoxb9,4.955
Hoxc11,0.453
Hoxc13,2.246
Hoxc4,2.149
Hoxc5,3.418
Hoxc6,2.82
Hoxc8,4.381
Hoxc9,2.958
Hoxd1,2.137
Hoxd10,11.543
Hoxd11,9.336
Hoxd12,8.318
Hoxd3,5.326
Hoxd4,2.408
Hoxd8,6.232
Hoxd9,2.616
Hp,5.919
Hp1bp3,6.103
Hpca,14.909
Hpcal1,3.279
Hpcal4,7.347
Hpd,13.212
Hpdl,1.5
Hpf1,6.796
Hpgd,3.004
Hpn,2.639
Hprt,24.77
Hps1,33.083
Hps3,3.965
Hps4,1.815
Hps5,7.788
Hps6,0.518
Hpse,43.827
Hpx,9.181
Hr,3.239
Hras,9.887
Hrc,23.425
Hrh1,1.468
Hrh3,2.045
Hrk,10.24
Hs1bp3,3.136
Hs2st1,6.949
Hs3st1,1.972
Hs3st3a1,2.799
Hs3st3b1,0.952
Hs3st6,1.71
Hs6st1,1.178
Hs6st2,7.888
Hsbp1,26.893
Hscb,13.293
Hsd11b2,15.138
Hsd17b1,0.931
Hsd17b10,35.196
Hsd17b11,13.266
Hsd17b12,14.214
Hsd17b14,6.434
Hsd17b2,11.708
Hsd17b3,27.362
Hsd17b4,34.735
Hsd17b7,3.976
Hsd3b1,6.155
Hsd3b7,6.934
Hsdl1,3.766
Hsdl2,28.208
Hsf1,5.482
Hsf2,1.01
Hsf2bp,27.251
Hsf4,6.073
Hsf5,2.026
Hsh2d,2.512
Hsp90aa1,15.122
Hsp90ab1,17.099
Hsp90b1,46.77
Hspa12a,5.494
Hspa12b,4.443
Hspa13,4.862
Hspa14,4.956
Hspa1a,2.411
Hspa1b,1.776
Hspa1l,4.7
Hspa2,3.248
Hspa4,7.278
Hspa4l,8.316
Hspa5,7.328
Hspa8,4.182
Hspa9,12.318
Hspb1,27.781
Hspb2,6.557
Hspb3,7.773
Hspb6,13.676
Hspb7,7.013
Hspb8,2.311
Hspbap1,1.54
Hspbp1,24.247
Hspd1,11.277
Hspe1,15.765
Hspg2,18.716
Hsph1,9.331
Htatip2,9.056
Htatsf1,11.271
Htr1b,8.138
Htr1d,5.212
Htr2a,12.318
Htr2c,2.509
Htr3a,20.928
Htr5b,2.759
Htr7,25.849
Htra1,5.492
Htra2,8.946
Htra4,8.369
Htt,6.492
Hunk,4.743
Hus1,1.625
Hus1b,4.672
Huwe1,13.125
Hvcn1,3.117
Hyal1,8.202
Hyal2,1.458
Hydin,6.978
Hykk,3.572
Hyls1,0.746
Hyou1,21.575
Hypk,18.85
Iah1,20.949
Iars,8.217
Iars2,15.401
Iba57,1.212
Ibtk,1.617
Ica1,14.113
Ica1l,5.456
Icam1,3.828
Icam2,2.9
Icam4,6.678
Icam5,12.881
Ice1,2.136
Ice2,3.441
Icmt,6.358
Icosl,9.369
Id1,0.298
Id2,0.443
Id3,0.295
Id4,0.49
Idh1,18.603
Idh2,33.59
Idh3a,11.744
Idh3b,17.953
Idh3g,26.514
Idi1,4.397
Idnk,9.35
Ids,60.653
Idua,8.687
Ier2,0.255
Ier3,0.263
Ier3ip1,7.888
Ier5,0.255
Ier5l,0.308
Iffo2,0.652
Ifi202b,4.302
Ifi203,2.042
Ifi204,7.181
Ifi205,4.095
Ifi27,45.923
Ifi27l2a,40.408
Ifi35,11.242
Ifi44,5.825
Ifi47,2.696
Ifih1,5.606
Ifit1,0.92
Ifit2,2.273
Ifit3,4.346
Ifitm1,11.9
Ifitm2,34.384
Ifitm3,30.163
Ifitm5,11.398
Ifitm6,16.858
Ifitm7,7.584
Ifna13,24.921
Ifnar1,3.459
Ifnar2,3.009
Ifngr1,2.191
Ifngr2,3.936
Ifrd1,0.54
Ifrd2,4.241
Ift140,14.171
Ift172,28.612
Ift20,8.097
Ift22,16.023
Ift27,16.772
Ift43,25.588
Ift46,12.829
Ift52,13.957
Ift57,15.292
Ift74,6.755
Ift80,29.021
Ift81,5.942
Ift88,11.72
Igbp1,21.12
Igdcc3,5.804
Igdcc4,1.972
Igf1,19.731
Igf1r,3.582
Igf2,22.768
Igf2bp1,1.31
Igf2bp2,5.254
Igf2bp3,5.493
Igf2r,17.88
Igfals,1.57
Igfbp1,10.287
Igfbp2,32.949
Igfbp3,7.677
Igfbp4,33.184
Igfbp5,10.065
Igfbp6,26.379
Igfbp7,32.418
Igfbpl1,19.671
Igflr1,4.251
Ighmbp2,1.892
Igll1,2.115
Igsf1,8.347
Igsf10,6.775
Igsf21,2.99
Igsf3,5.63
Igsf8,15.765
Igsf9,4.493
Igtp,2.548
Ihh,6.969
Iigp1,11.311
Ik,9.436
Ikbip,7.667
Ikbkb,5.677
Ikbke,12.064
Ikbkg,5.121
Ikzf1,1.42
Ikzf2,1.739
Ikzf4,2.729
Ikzf5,2.402
Il10,1.811
Il10ra,2.13
Il10rb,3.72
Il11,2.644
Il11ra1,11.14
Il12a,0.331
Il12rb1,2.72
Il12rb2,20.014
Il13,4.534
Il13ra1,20.549
Il15,2.432
Il15ra,3.475
Il16,3.484
Il17b,6.55
Il17d,8.307
Il17f,8.551
Il17ra,0.983
Il17rc,18.155
Il17rd,1.884
Il17re,1.699
Il18,120.488
Il18bp,5.566
Il18rap,7.435
Il19,6.416
Il1r1,2.204
Il1r2,4.06
Il1rap,10.365
Il1rl1,4.351
Il1rl2,4.431
Il1rn,10.894
Il20rb,1.038
Il21r,2.141
Il23a,4.641
Il24,6.002
Il25,1.537
Il27,14.359
Il27ra,13.914
Il2rb,7.671
Il2rg,31.766
Il33,14.803
Il34,1.351
Il36b,33.624
Il3ra,27.085
Il4i1,3.414
Il4ra,0.67
Il6,0.655
Il6ra,2.386
Il6st,4.472
Ildr1,2.607
Ilf2,10.944
Ilf3,7.345
Ilk,11.888
Ilkap,3.902
Ilrun,7.379
Ilvbl,5.272
Immp1l,21.884
Immp2l,28.151
Immt,13.628
Imp3,1.655
Imp4,6.409
Impa1,12.783
Impa2,7.245
Impact,4.324
Impdh1,13.442
Impdh2,9.842
Ina,13.152
Inafm1,3.975
Inafm2,0.916
Incenp,2.201
Inf2,8.124
Ing1,1.641
Ing2,0.768
Ing3,1.27
Ing4,5.121
Ing5,1.028
Inha,9.061
Inhba,1.918
Inhbb,0.981
Inhbe,7.605
Inhca,9.204
Inip,1.102
Ino80,1.333
Ino80b,3.991
Ino80c,7.17
Ino80d,1.242
Inpp1,1.518
Inpp4a,4.386
Inpp4b,6.654
Inpp5a,12.231
Inpp5b,5.417
Inpp5d,1.006
Inpp5e,3.629
Inpp5f,2.856
Inpp5k,18.927
Inppl1,5.698
Ins2,10.724
Insc,2.476
Insig1,2.077
Insig2,7.201
Insl3,17.134
Insl6,7.688
Insr,3.293
Ints1,20.633
Ints10,7.343
Ints11,9.62
Ints12,0.924
Ints13,6.416
Ints14,2.116
Ints2,6.069
Ints3,8.072
Ints4,10.116
Ints5,0.974
Ints6,1.54
Ints6l,2.83
Ints7,2.503
Ints8,4.935
Ints9,7.247
Intu,5.248
Invs,3.187
Ip6k1,3.147
Ip6k2,1.036
Ipmk,2.928
Ipo13,3.125
Ipo4,15.813
Ipo5,22.492
Ipo7,4.228
Ipo8,11.473
Ipo9,12.635
Ipp,4.741
Ippk,0.819
Iqcb1,1.587
Iqcc,1.501
Iqcd,9.872
Iqce,4.091
Iqcf1,25.823
